,x,A,P,rho,u,y,PPo,TTo,T
473,14.025891116249886,1.0734373864525675,2518174.316607915,70.45133102506554,253.94558643608138,0.04445243366185103,25.181743166079148,0.8306719556557582,261.38754428619745
474,14.165016296874887,1.0742083236048656,2513453.3746971395,70.3274346645046,254.2103916672852,0.04474075330045868,25.134533746971396,0.8304653976156859,261.3225466677279
475,14.304141477499888,1.074979020586291,2508760.206484465,70.20426086655677,254.47383160457665,0.04502717986465943,25.08760206484465,0.8302597732395556,261.25784284529095
476,14.44326665812489,1.0757494535637047,2504094.5948753166,70.08180403898973,254.7359160615349,0.04531173123084642,25.040945948753166,0.8300550770811265,261.19343110511807
477,14.58239183874989,1.0765195995709749,2499456.3223935734,69.96005857762232,254.9966548965906,0.04559442520158086,24.994563223935735,0.8298513036234779,261.1293097111998
478,14.721517019374891,1.0772894364997072,2494845.1712305713,69.83901886763809,255.25605801062676,0.045875279504220545,24.94845171230571,0.82964844728118,261.0654769059689
479,14.860642199999893,1.078058943089971,2490260.9232919742,69.71867928484312,255.5141353446772,0.04615431178965845,24.902609232919744,0.8294465024023828,261.0019309109578
480,14.999767380624894,1.078828098921028,2485703.3602438956,69.59903419690318,255.77089687763865,0.046431539631082486,24.857033602438957,0.8292454632708938,260.93866992745217
481,15.138892561249895,1.0795968844020611,2481172.263557444,69.48007796453986,256.02635262406676,0.04670698052282973,24.811722635574437,0.8290453241082059,260.87569213712914
482,15.278017741874896,1.080365280762902,2476667.414552088,69.36180494269396,256.2805126320094,0.046980651879289015,24.766674145520877,0.8288460790754925,260.8129957026852
483,15.417142922499897,1.0811332700447593,2472188.594437794,69.24420948165789,256.53338698089,0.0472525710338737,24.721885944377938,0.8286477222755686,260.7505787684532
484,15.556268103124898,1.0819008350909471,2467735.5843562214,69.12728592818235,256.7849857794382,0.047522755238009196,24.677355843562214,0.8284502477548147,260.68843946100753
485,15.6953932837499,1.082667959537612,2463308.1654206775,69.01102862654892,257.035319163658,0.04779122166021932,24.633081654206777,0.8282536495050832,260.6265758897645
486,15.8345184643749,1.0834346278044629,2458906.1187549946,68.89543191961674,257.2843972948473,0.04805798738522282,24.589061187549945,0.828057921465552,260.56498614756526
487,15.973643644999902,1.084200825085498,2454529.225531471,68.78049014984076,257.5322303576559,0.04832306941310216,24.54529225531471,0.8278630575245699,260.50366831125643
488,16.1127688256249,1.0849665373397328,2450177.267008009,68.66619766027226,257.7788285581696,0.04858648465847559,24.50177267008009,0.8276690515214623,260.44262044225854
489,16.251894006249902,1.0857317512819298,2445850.0245645754,68.55254879553779,258.02420212201514,0.048848249949715816,24.458500245645755,0.8274758972483388,260.3818405871348
490,16.391019186874903,1.0864964543733244,2441547.27973501,68.43953790269808,258.26836129271624,0.04910838202842782,24.415472797350102,0.8272835884516996,260.3213267780963
491,16.530144367499904,1.0872606348123548,2437268.814247643,68.32715933233702,258.51131632953667,0.04936689754836632,24.37268814247643,0.827092118834443,260.2610770336342
492,16.669269548124905,1.088024281525389,2433014.410055123,68.21540743936661,258.75307750591503,0.04962381307500352,24.330144100551227,0.8269014820574155,260.20108935900697
493,16.808394728749906,1.0887873841574547,2428783.849363695,68.10427658381826,258.99365510792535,0.04987914508510349,24.28783849363695,0.8267116717409393,260.1413617467214
494,16.947519909374908,1.0895499330629645,2424576.914671301,67.9937611318642,259.2330594322112,0.050132909965748707,24.24576914671301,0.826522681466751,260.08189217714255
495,17.08664508999991,1.090311919296447,2420393.3887952473,67.88385545656574,259.4713007845134,0.0503851240139811,24.203933887952473,0.8263345047794854,260.0226786189607
496,17.22577027062491,1.0910733346032735,2416233.054903652,67.77455393871911,259.70838947795306,0.05063580343619767,24.162330549036522,0.8261471351883386,259.9637190297145
497,17.36489545124991,1.091834171410386,2412095.6965438495,67.66585096762337,259.9443358314946,0.05088496434771195,24.120956965438495,0.8259605661686023,259.9050113562741
498,17.504020631874912,1.0925944228170263,2407981.097674054,67.55774094193089,260.1791501681914,0.051132622772097736,24.07981097674054,0.8257747911633588,259.84655353537414
499,17.643145812499913,1.0933540825854626,2403889.0426893197,67.45021827034957,260.4128428137567,0.05137879464087525,24.038890426893197,0.8255898035849328,259.78834349407083
500,17.782270993124914,1.0941131451317199,2399819.316450647,67.34327737242734,260.64542409494055,0.051623495792962215,23.99819316450647,0.8254055968164792,259.7303791502415
501,17.921396173749915,1.0948716055163057,2395771.704310748,67.23691267924757,260.8769043380843,0.051866741974342934,23.95771704310748,0.8252221642134484,259.67265841304584
502,18.060521354374917,1.0956294594349398,2391745.992146686,67.13111863430595,261.1072938672701,0.052108548837284885,23.91745992146686,0.825039499105362,259.61517918348426
503,18.199646534999918,1.096386703209282,2387741.9663742185,67.02588969390595,261.33660300351204,0.05234893194063939,23.877419663742184,0.8248575947967627,259.55793935469734
